,appliance,booking_date,booking_time,box_truck,cargo_van,dolly,estimated_distance,estimated_time,fare_quote,final_payment,furniture,helper,hitch,item_desc,item_weight,job_id,large_pickup,max_est,min_est,number_of_pros,real,request_origin,small_pickup,tip,trailer,vehicle_type,vehicle_type_single,time_in_minutes,loading_time,max_time_estimate,min_time_estimate
6107,0,2017-08-01 20:00:00,20.13,False,False,0,18.070095062300002,32.9666671753,$52.54 - $72.34,80.29,0,False,0,Glass and metal table I bought from a dealer. A person named catrine will meet you at the pickup location at 8pm,51-100 lbs,8911,False,72.34,52.54,1,80.29,IOS,True,0.0,0,12,12,71.3166666667,38.3499994914,62.9666671753,42.9666671753
6108,0,2017-08-01 19:30:00,19.13,False,True,1,21.2018070221,42.0666656494,$82.16 - $107.96,156.08,1,False,0,Washer and dryer,51-100 lbs,8912,False,107.96,82.16,1,116.08,IOS,False,20.0,0,9,9,89.6,47.53333435059999,72.0666656494,52.0666656494
6109,0,2017-08-03 10:00:00,10.13,False,True,0,31.7000007629,37.366664886500004,$132.98 - $178.58,254.58,1,False,0,"full bed, box spring, bed frame, stand up mirror, 40"" flat screen, boxes",101-250 lbs,8913,False,178.58,132.98,2,254.58,WEB,True,0.0,0,"9,12",12,99.0,61.633335113499996,67.3666648865,47.366664886500004
6110,0,2017-08-01 21:00:00,21.13,False,False,0,3.18141961098,8.0,$44.99$59.02,49.99,0,False,0,Sealy queen mattress response premium,51100 lbs,8914,True,59.02,44.99,1,39.99,ANDROID,False,5.0,0,11,11,13.583333333299999,5.583333333299999,38.0,18.0
6111,0,2017-08-01 21:30:00,21.13,False,False,0,4.67892503738,11.5833330154,$84.98 - $114.81,296.61,0,False,0,"Only stairs, on the third floor. Entry gate off of River Run Drive, call to open.",51-100 lbs,8915,True,114.81,84.98,2,296.61,IOS,True,0.0,0,"11,12",12,120.0,108.4166669846,41.5833330154,21.5833330154
6112,0,2017-08-02 11:30:00,11.13,False,False,0,1.43039643764,4.16666650772,$39.99 - $43.83,39.99,0,False,0,"Pick 10 sheets of plywood from Advantage Lumber, use our company name, Got To Remodel. Then deliver to job site.",101-250 lbs,8917,False,43.83,39.99,1,39.99,IOS,True,0.0,0,12,12,27.2666666667,23.100000158980002,34.16666650772,14.166666507719999
6113,0,2017-08-04 10:00:00,10.13,False,True,0,9.10000038147,16.2166671753,$84.98 - $125.37,181.1,0,False,0,"Bamboo sofa and love seat (frames and cushions), small chest of drawers, flatscreen tv, long coffee table with drawers.",50 lbs or less,8918,False,125.37,84.98,2,181.1,WEB,True,0.0,0,"9,12",12,65.0,48.7833328247,46.2166671753,26.2166671753
6115,0,2017-08-02 13:30:00,13.13,False,True,0,3.58965444565,13.0,$44.99 - $65.47,89.98,0,False,0,Two chairs and one sofa,101-250 lbs,8920,False,65.47,44.99,1,89.98,UNKNOWN,False,0.0,0,9,9,62.15,49.15,43.0,23.0
6116,0,2017-08-02 14:30:00,14.13,False,True,0,12.086291313199998,28.3833332062,$64.50 - $90.30,122.06,1,False,0,Sofa and love seat,251-500 lbs,8921,False,90.3,64.5,1,122.06,IOS,False,0.0,0,9,9,83.0666666667,54.6833334605,58.3833332062,38.3833332062
6117,0,2017-08-02 17:30:00,17.13,False,False,0,1.60000002384,6.900000095369999,$39.99 - $46.53,62.47,0,False,0,"Stop 1: 4315 Burns Ave, LA 90012
Small dining table with 4 chairs (2 are folding)

Stop 2: 1820 N Normandie Ave 90027
outdoor patio set - 2 chairs, bench, coffee table and rug

",50 lbs or less,8925,False,46.53,39.99,1,62.47,WEB,True,0.0,0,12,12,52.7,45.799999904630006,36.90000009537,16.90000009537
6118,0,2017-08-02 14:00:00,14.13,False,False,0,7.30359697342,14.1666669846,$39.99 - $53.73,39.99,0,False,0,Small bed frame,51-100 lbs,8926,False,53.73,39.99,1,39.99,IOS,True,0.0,0,12,12,26.5,12.3333330154,44.1666669846,24.1666669846
6119,0,2017-08-02 13:00:00,13.13,False,False,0,40.344997406,42.0,$61.48$81.28,89.2,0,False,0,Two full mattresses,50 lbs or less,8927,False,81.28,61.48,1,89.2,ANDROID,True,0.0,0,12,12,80.0,38.0,72.0,52.0
6120,0,2017-08-03 09:00:00,9.13,False,False,0,125.0,124.400001526,$183.38 - $209.18,301.54,0,False,0,"Metal Cyclinder, 42"" diameter x 96"" Length ","501-1,000 lbs",8932,True,209.18,183.38,1,301.54,WEB,False,0.0,0,11,11,97.5666666667,-26.833334859299995,154.40000152599998,134.40000152599998
6121,1,2017-08-05 09:00:00,9.13,False,True,0,28.7750778198,39.3499984741,$132.52 - $178.12,265.62,0,False,0,It is a piano and its bench.,50 lbs or less,8933,False,178.12,132.52,2,265.62,IOS,True,0.0,0,"9,12",12,94.71666666670001,55.36666819260001,69.3499984741,49.3499984741
6122,0,2017-08-02 15:00:00,15.13,False,False,0,6.6999998092699995,15.7333335876,$44.99 - $69.00,91.27,0,False,0,2 desks,101-250 lbs,8934,True,69.0,44.99,1,91.27,WEB,False,0.0,0,11,11,62.95,47.2166664124,45.7333335876,25.7333335876
6123,0,2017-08-02 19:00:00,19.13,False,False,0,10.5247850418,14.899999618499999,$39.99 - $54.45,86.27,0,False,0,"A dresser, a bike, 4 boxes, and a treasure chest",50 lbs or less,8937,False,54.45,39.99,1,86.27,IOS,True,0.0,0,12,12,71.9333333333,57.0333337148,44.8999996185,24.899999618499997
6124,0,2017-08-03 14:00:00,14.13,False,False,0,8.0,14.3333330154,$84.97 - $112.77,122.3,1,False,0,"Power Love Seat Recliner, Leather, Boxed at Costco",101-250 lbs,8938,False,112.77,84.97,2,122.3,WEB,True,0.0,0,"12,12",12,20.633333333299998,6.300000317899999,44.3333330154,24.3333330154
6125,0,2017-08-02 19:00:00,19.13,False,False,0,12.0943689346,17.816667556800002,$39.99 - $57.34,109.99,0,False,0,"One kitchen table that breaks into 2 parts, 1 small 3 drawer dresser (about 36"" long), one small TV stand with 36"" TV and dvr player, 4 wood kitchen chairs",50 lbs or less,8939,False,57.34,39.99,1,109.99,IOS,True,0.0,0,12,12,100.53333333299999,82.71666577619999,47.8166675568,27.816667556800002
6126,0,2017-08-02 21:00:00,21.13,False,False,0,6.2522368431099995,16.9666671753,$39.99 - $56.50,49.99,0,False,0,Relax Lounger/recliner,51-100 lbs,8940,False,56.5,39.99,1,29.99,IOS,True,10.0,0,12,12,27.65,10.683332824699999,46.9666671753,26.9666671753
6127,0,2017-08-03 10:30:00,10.13,False,False,0,17.5382022858,24.1333332062,$54.03 - $79.83,133.55,0,False,0,"Pick up location: west elm store, It's a sofa in the box 80x39x34, 250lbs. My  apartment is 2F on the second floor through the stairs. My phone # is 2169702361",101-250 lbs,8941,True,79.83,54.03,1,133.55,IOS,False,0.0,0,11,11,94.5833333333,70.4500001271,54.1333332062,34.1333332062
6128,0,2017-08-02 21:30:00,21.13,False,False,0,12.9170646667,28.4500007629,$48.07 - $67.87,58.51,0,False,0,"Mattress, box spring, base",50 lbs or less,8942,False,67.87,48.07,1,58.51,IOS,True,0.0,0,12,12,48.5666666667,20.1166659038,58.450000762900004,38.450000762900004
6129,0,2017-08-03 17:30:00,17.13,False,False,0,8.61717605591,14.2333335876,$84.97 - $112.57,150.82,0,False,0,Tv and dresser. Deliver to apartment building bring up to 9th floor by elevator.,50 lbs or less,8943,False,112.57,84.97,2,130.82,IOS,True,10.0,0,"12,12",12,56.75,42.5166664124,44.2333335876,24.2333335876
6130,0,2017-08-03 09:30:00,9.13,False,False,0,1.43039643764,4.16666650772,$39.99 - $43.83,39.99,0,False,0,"Pick up material from Advantage lumber, use our company name Got To Remodel. Workers will place on vehicle. Then deliver and workers will remove.",50 lbs or less,8944,False,43.83,39.99,1,39.99,IOS,True,0.0,0,12,12,9.11666666667,4.95000015895,34.16666650772,14.166666507719999
6131,0,2017-08-03 10:00:00,10.13,False,True,0,24.9182281494,29.4500007629,$60.89 - $86.69,136.42,0,False,0,Request Norik box truck. Four palled delivery.,"1,001-5,000 lbs",8945,False,86.69,60.89,1,136.42,IOS,False,0.0,0,9,9,97.65,68.1999992371,59.450000762900004,39.450000762900004
6132,0,2017-08-04 09:30:00,9.13,False,False,0,1.7999999523199999,8.16666698456,$49.98 - $64.23,105.46,0,False,0,"2 queen beds (mattresses, box springs, frames)
1 twin bed
3 panels (4ft x 5ft)
1 door
1 desk","501-1,000 lbs",8946,True,64.23,49.98,1,105.46,WEB,False,0.0,0,11,11,73.55,65.38333301544,38.16666698456,18.166666984560003
6133,0,2017-08-03 10:00:00,10.13,False,False,0,102.524353027,130.0,$148.60$168.40,187.21,0,False,0,"Enphase M250, 22 BOXES TOTAL","5011,000 lbs",8948,False,168.4,148.6,1,187.21,ANDROID,True,0.0,0,12,12,178.866666667,48.866666667000004,160.0,140.0
6134,0,2017-08-03 11:30:00,11.13,False,False,0,17.2000007629,22.9833335876,$42.65 - $62.45,49.6,0,False,0,(1) door & (4) 7' lengths of moulding,50 lbs or less,8949,False,62.45,42.65,1,49.6,WEB,True,0.0,0,12,12,40.0666666667,17.0833330791,52.9833335876,32.9833335876
6135,0,2017-08-03 12:30:00,12.13,False,True,0,3.4734649658199994,13.7333335876,$44.99 - $66.42,54.99,0,False,0,A painting is being transported a short distance. A person with knowledge will be there to handle the work. There should be no obstacles.,50 lbs or less,8951,False,66.42,44.99,1,34.99,IOS,False,10.0,0,9,9,22.0,8.2666664124,43.7333335876,23.7333335876
6137,0,2017-08-03 13:00:00,13.13,False,False,0,15.71758461,19.3999996185,$100.85 - $152.45,271.21,1,False,0,"Moving this dresser along with a side table, vanity, bed and nightstand",51-100 lbs,8954,True,152.45,100.85,2,271.21,IOS,False,0.0,0,"11,11",11,92.21666666670001,72.8166670482,49.399999618500004,29.3999996185
6138,0,2017-08-03 12:00:00,12.13,False,False,0,1.6994496583899998,6.0,$44.99$56.44,56.44,0,False,0,"Items: one two piece cabinet, one large coffee table, two rolling chairs, multiple boxes of minimal weight
Pickup obstacles: none
Dropoff obstacles: fewer than 10 steps (a few up, a few down, then a long straight path)
Contact info: 310-909-6003",251500 lbs,8955,True,56.44,44.99,1,56.44,ANDROID,False,0.0,0,11,11,36.0666666667,30.0666666667,36.0,16.0
6139,0,2017-08-03 15:30:00,15.13,False,False,0,2.45068788528,7.533333301539999,$39.99 - $47.16,39.99,0,False,0,Refrigerator,101-250 lbs,8956,False,47.16,39.99,1,39.99,IOS,True,0.0,0,12,12,21.5833333333,14.050000031760002,37.53333330154,17.533333301539997
6140,0,2017-08-03 16:30:00,16.13,False,False,0,8.99124145508,17.6666660309,$39.99 - $57.19,79.3,0,False,0,"Full size mattress, folding table, folding chair, stackable containers, plastic wrap, shampoo, conditioner.",50 lbs or less,8957,False,57.19,39.99,1,79.3,IOS,True,0.0,0,12,12,70.0,52.333333969099996,47.666666030900004,27.6666660309
6141,0,2017-08-04 12:00:00,12.13,False,False,0,3.76115989685,15.5666666031,$39.99 - $55.11,44.99,0,False,0,"I have about 6 big boxes (big not heavy) to move from my apartment to a storage unit.

I'd like someone to help me load the boxes and then drop me off at the storage place with the boxes. Basically a Lyft or Uber ride
My apartment to the parking lot of the business is only 4 miles. 
Pick me up at Noon. You'll be done before 1pm.",51-100 lbs,8958,False,55.11,39.99,1,34.99,IOS,True,5.0,0,12,12,29.616666666700002,14.050000063600002,45.5666666031,25.5666666031
6142,0,2017-08-04 11:00:00,11.13,False,True,0,50.0999984741,53.4833335876,$96.88 - $122.68,169.79,1,False,0,"Mattress
Table
Desk",101-250 lbs,8959,False,122.68,96.88,1,169.79,WEB,False,0.0,0,9,9,118.133333333,64.6499997454,83.4833335876,63.4833335876
6143,0,2017-08-03 14:00:00,14.13,False,False,0,2.20648908615,9.14999961853,$44.99 - $60.50,44.99,0,False,0,Queen mattress and queen box spring for return to Costco. Both are wrapped in plastic. 2nd floor walk up with outside stair case so no issue. Zach 414-320-2555,51-100 lbs,8960,True,60.5,44.99,1,44.99,IOS,False,0.0,0,11,11,17.4666666667,8.31666704817,39.14999961853,19.14999961853
6144,0,2017-08-03 15:30:00,15.13,False,False,0,2.79999995232,8.050000190730001,$39.99 - $47.67,39.99,0,False,0,It is a framed batik--no glass.  It's just too large for my hatchback.  It's covered.  A pick up would be easiest...,50 lbs or less,8961,False,47.67,39.99,1,39.99,WEB,True,0.0,0,12,12,15.3666666667,7.316666475969999,38.05000019073,18.050000190730003
6145,0,2017-08-05 10:00:00,10.13,False,False,1,2.0,6.9499998092699995,$44.98 - $51.57,44.98,0,False,0,"Moving from corporate apartment to a new apartment in La Jolla, not moving any furniture or big items. 

Moving 4x med/large boxes of personal items and clothes, and some screens items from my computer.",51-100 lbs,8962,False,51.57,44.98,1,44.98,WEB,True,0.0,0,12,12,23.6833333333,16.733333524029998,36.94999980927,16.94999980927
6146,0,2017-08-03 16:00:00,16.13,False,False,0,1.0,0.0,$39.99 - $49.99,39.99,0,False,0,"Its a LG 65"" TV at COSTCO",51-100 lbs,8963,False,49.99,39.99,1,39.99,WEB,True,0.0,0,12,12,24.7,24.7,30.0,10.0
6147,0,2017-08-03 15:30:00,15.13,False,False,0,20.0665607452,30.5666675568,$62.33 - $88.13,48.7,0,False,0,Needs to fit king size mattress and box spring from ikea,101-250 lbs,8964,True,88.13,62.33,1,48.7,IOS,False,0.0,0,11,11,30.0,-0.5666675567999988,60.5666675568,40.5666675568
6148,0,2017-08-04 13:00:00,13.13,False,False,0,3.12176895142,10.283333778400001,$49.98 - $66.96,92.39,1,False,0,Sofa,51-100 lbs,8965,True,66.96,49.98,1,92.39,IOS,False,0.0,0,11,11,60.3666666667,50.0833328883,40.2833337784,20.2833337784
6149,0,2017-08-03 18:30:00,18.13,False,False,0,5.0,9.683333396910001,$39.99 - $49.29,53.56,0,False,0,"30"" electric Range (Stove and single oven) ",51-100 lbs,8966,False,49.29,39.99,1,53.56,WEB,True,0.0,0,12,12,43.85,34.16666660309,39.68333339691,19.68333339691
6150,0,2017-08-03 17:00:00,17.13,False,False,0,16.6000003815,25.033332824699997,$60.18 - $85.98,145.28,1,False,0,3pc sectional couch and 2 bikes,251-500 lbs,8967,True,85.98,60.18,1,145.28,WEB,False,0.0,0,11,11,98.4166666667,73.383333842,55.0333328247,35.0333328247
6151,0,2017-08-04 12:30:00,12.13,False,False,0,14.9750461578,20.2166671753,$48.98 - $74.78,77.08,0,False,0,2 pallets. Need 5' clearance in van. Forklift load unload. 3600 lbs total weight.,"1,001-5,000 lbs",8968,True,74.78,48.98,1,77.08,IOS,False,0.0,0,11,11,52.2333333333,32.01666615800001,50.2166671753,30.2166671753
6152,0,2017-08-03 17:30:00,17.13,False,False,0,5.475522995,9.816666603089999,$44.99 - $61.36,64.18,0,False,0,Sofa,101-250 lbs,8969,True,61.36,44.99,1,64.18,IOS,False,0.0,0,11,11,42.4166666667,32.600000063610004,39.81666660309,19.81666660309
6153,0,2017-08-03 20:30:00,20.13,False,False,0,17.410200119000002,31.0666675568,$50.66 - $70.46,81.38,0,False,0,Couch,51-100 lbs,8970,False,70.46,50.66,1,81.38,IOS,True,0.0,0,12,12,62.4,31.3333324432,61.0666675568,41.0666675568
6154,0,2017-08-04 15:00:00,15.13,False,False,0,4.66587495804,15.0,$84.97$114.09,99.24,1,False,0,Recliner from Costco,51100 lbs,8971,False,114.09,84.97,2,99.24,ANDROID,True,0.0,0,"12,12",12,37.35,22.35,45.0,25.0
6155,0,2017-08-04 12:00:00,12.13,False,False,0,20.3815956116,31.1499996185,$55.73 - $75.53,103.1,1,False,0,Bed frame. Desk. Mattress. Chair,101-250 lbs,8972,False,75.53,55.73,1,103.1,IOS,True,0.0,0,12,12,89.4833333333,58.33333371479999,61.149999618500004,41.149999618500004
6156,0,2017-08-04 18:30:00,18.13,False,False,0,13.4769201279,26.4833335876,$46.12 - $65.92,81.28,0,False,0,Acrylic lightweight chair and 47 x 24' desk,50 lbs or less,8973,False,65.92,46.12,1,81.28,IOS,True,0.0,0,12,12,72.4,45.916666412400005,56.4833335876,36.4833335876
6157,0,2017-08-03 19:00:00,19.13,False,False,0,3.9954168796499996,10.8166666031,$44.99 - $62.65,66.76,0,False,0,"5 piece modular sofa set. 3 boxes. 2 corner chairs, 2 armless chairs and 1 ottoman.",51-100 lbs,8974,True,62.65,44.99,1,66.76,IOS,False,0.0,0,11,11,43.5666666667,32.7500000636,40.8166666031,20.8166666031
6158,0,2017-08-03 19:00:00,19.13,False,False,0,14.1026363373,26.0,$45.64 - $65.44,64.55,0,False,0,"Mattress
Box spring
Bed frame",51100 lbs,8976,False,65.44,45.64,1,44.55,ANDROID,True,10.0,0,12,12,44.7,18.700000000000003,56.0,36.0
6159,0,2017-08-03 19:00:00,19.13,False,False,0,11.029338836700001,21.2333335876,$50.29 - $76.09,88.69,0,False,0,"Patio sofa, love seat, 2 chairs",51-100 lbs,8977,True,76.09,50.29,1,88.69,IOS,False,0.0,0,11,11,61.35,40.1166664124,51.2333335876,31.2333335876
6160,0,2017-08-05 11:30:00,11.13,False,False,0,8.042407035830001,13.6666669846,$64.98 - $86.32,97.07,0,False,1,Travel trailer about 10k,"7,001-10,000 lbs",8979,True,86.32,64.98,1,97.07,IOS,False,0.0,0,11,11,52.3333333333,38.6666663487,43.6666669846,23.6666669846
6162,0,2017-08-04 19:30:00,19.13,False,True,0,0.820209980011,5.1999998092699995,$49.98 - $60.40,159.47,1,False,0,"Dresser , 55 inch tv, 4 chairs , suitcases and few boxes",51-100 lbs,8981,False,60.4,49.98,1,159.47,IOS,False,0.0,0,9,9,33.7666666667,28.566666857429997,35.19999980927,15.19999980927
6163,0,2017-08-04 01:30:00,1.13,False,True,0,34.5,44.8666648865,$80.78 - $106.58,134.49,0,False,0,"Mirror, Steel can, computer equipment",51-100 lbs,8982,False,106.58,80.78,1,94.49,WEB,False,20.0,0,9,9,81.0666666667,36.200001780200004,74.86666488649999,54.8666648865
6164,0,2017-08-04 11:30:00,11.13,False,True,0,9.43241500854,42.9166679382,$145.64 - $191.24,367.95,1,False,0,"I bought a vintage wood closet online but need to arrange my own pick up/delivery. Will require some lifting and a drive from Jersey to Brooklyn... so 2 guys, a van or truck, blankets and maybe a dolly just in case it makes it easier getting it to and from the vehicle. 

It will need carrying out of the pick up location home (down the stoop steps, brown stone building on first floor) and up 1 flight of wide stairs at the BK destination (2nd floor, factory building- regular easy stairs with no tight corners or low ceilings in the way). 

Wood Wardrobe
size / dimensions: 4ft W x 2ft D x 5.6ft H 
193 Belmont Ave, JERSEY CITY - 197 Clifton Pl, BROOKLYN
9am - 12:30pm pick up window

____________

Task Size:
Small - Est. 1 hr (ex. A few boxes)

Vehicle Requirements:
A truck is needed

Starting Address:
193 Belmont Ave, Jersey City, NJ 07304, USA

Ending Address:
197 Clifton Pl, Brooklyn, NY 11216, USA",101-250 lbs,8983,False,191.24,145.64,1,367.95,IOS,False,0.0,0,9,9,127.916666667,84.9999987288,72.91666793819999,52.9166679382
6165,0,2017-08-04 08:00:00,8.13,False,False,0,1.0,0.0,$79.98 - $99.98,79.98,0,False,0,Move computer desk from second story unit to garage. No truck needed. Just 2 movers.,51-100 lbs,8984,False,99.98,79.98,2,79.98,WEB,True,0.0,0,"12,12",12,6.7,6.7,30.0,10.0
6166,0,2017-08-05 09:30:00,9.13,False,False,0,0.166527479887,1.1833332776999999,$44.98 - $45.86,71.42,1,False,0,Mattress/portable table/two chairs/storage box,51-100 lbs,8985,False,45.86,44.98,1,71.42,IOS,True,0.0,0,12,12,56.9166666667,55.733333389,31.1833332777,11.1833332777
6167,0,2017-08-04 12:00:00,12.13,False,False,0,1.8007332086599999,5.0,$44.99$55.15,80.95,0,False,0,Patio furniture 7 piece,51100 lbs,8986,True,55.15,44.99,1,80.95,ANDROID,False,0.0,0,11,11,54.6166666667,49.6166666667,35.0,15.0
6168,0,2017-08-04 13:00:00,13.13,False,False,0,6.34047174454,20.3666667938,$49.17 - $74.97,92.56,0,False,0,Queen bed and a some luggages,50 lbs or less,8989,True,74.97,49.17,1,92.56,IOS,False,0.0,0,11,11,63.5,43.1333332062,50.3666667938,30.3666667938
6169,0,2017-08-04 15:00:00,15.13,False,False,0,15.899999618499999,25.5666675568,$95.41 - $135.01,184.48,1,False,0,TV console,51-100 lbs,8990,False,135.01,95.41,2,184.48,WEB,True,0.0,0,"12,12",12,71.95,46.383332443200004,55.5666675568,35.5666675568
6170,0,2017-08-04 12:30:00,12.13,False,False,0,5.21392393112,13.0,$39.99$52.57,53.56,0,False,0,"One chair, one loveseat, one sofa",51100 lbs,8992,False,52.57,39.99,1,53.56,ANDROID,True,0.0,0,12,12,44.4833333333,31.483333333300003,43.0,23.0
6171,0,2017-08-04 12:00:00,12.13,False,True,0,5.099999904630001,15.350000381500001,$44.99 - $68.50,91.27,0,False,0,"2 pallets of boxed wine. It's about 4,500 lbs","1,001-5,000 lbs",8993,False,68.5,44.99,1,91.27,WEB,False,0.0,0,9,9,62.5,47.1499996185,45.3500003815,25.350000381500003
6172,0,2017-08-04 15:00:00,15.13,False,False,0,0.00124274240807,0.0,$79.98 - $99.98,79.98,0,False,0,Move bed and 3 cabinets,51-100 lbs,8994,False,99.98,79.98,2,79.98,IOS,True,0.0,0,"12,12",12,21.85,21.85,30.0,10.0
6173,0,2017-08-05 11:00:00,11.13,False,False,0,11.0672426224,25.6333332062,$45.28 - $65.08,88.31,0,False,0,Dresser 5.5 ft long,50 lbs or less,8995,False,65.08,45.28,1,68.31,IOS,True,10.0,0,12,12,69.4333333333,43.8000001271,55.6333332062,35.6333332062
6174,0,2017-08-05 11:30:00,11.13,False,True,0,1.7143630981400002,6.91666650772,$44.99 - $57.62,60.31,0,False,0,Pair X chairs and X ottomans,50 lbs or less,8996,False,57.62,44.99,1,60.31,IOS,False,0.0,0,9,9,38.75,31.83333349228,36.91666650772,16.91666650772
6175,0,2017-08-04 14:30:00,14.13,False,False,0,26.6561946869,35.0,$68.05$93.85,77.08,0,False,0,"4 baseboards, 16 ft length each. Each baseboard can be carried by 1 person. Make sure not to break it or scratch it.",51100 lbs,8998,True,93.85,68.05,1,77.08,ANDROID,False,0.0,0,11,11,51.6666666667,16.666666666700003,65.0,45.0
